host_id,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
533999187,,within an hour,100%,100%,,2,2,t,f,42.290644,3.28104792,Entire home,Entire home/apt,14,6,7,9,990,2,28,2,2,28,28,2,28,t,28,56,84,305,2,2,0,4,4,4,5,5,5,4,f,1,1,0,0,0
46965426,"Seva, Spain",within an hour,93%,0%,f,1,4,t,t,41.80456,3.06134,Entire rental unit,Entire home/apt,2,1,1,1,150,2,365,2,2,365,365,2,365,t,29,59,89,364,0,0,0,5,5,5,5,5,5,4,f,1,1,0,0,1
49307610,"Barcelona, Spain",within an hour,93%,0%,f,1,1,t,t,41.8499467,3.1242365,Entire rental unit,Entire home/apt,7,0,3,5,184,5,365,5,5,365,365,5,365,,29,59,89,269,0,0,0,5,5,5,5,5,5,4,f,1,1,0,0,1
342880462,,within a few hours,100%,100%,f,2,2,t,t,41.921504,2.921814,Entire villa,Entire home/apt,8,4,4,4,579,5,28,5,7,28,28,6,28,t,5,35,65,318,1,1,0,5,5,5,5,5,5,5,f,2,2,0,0,0
26371267,"Badalona, Spain",within an hour,93%,100%,f,2,2,t,t,42.29042942,3.28170996,Entire chalet,Entire home/apt,8,2,3,5,394,3,30,2,3,30,30,3,30,t,28,58,88,276,2,0,0,4,4,4,5,4,5,4,t,1,1,0,0,0
488839938,"Girona, Spain",within an hour,100%,100%,f,3,3,t,t,41.9911,2.83386,Entire rental unit,Entire home/apt,5,2,2,3,177,2,150,2,2,1125,1125,2,1125,t,21,48,70,264,5,5,0,5,5,5,5,5,5,5,t,3,3,0,0,1
534265326,,within a few hours,100%,100%,f,1,1,f,t,41.97425232,2.998117081,Entire home,Entire home/apt,12,6,3,7,765,2,21,2,5,21,21,2,21,t,24,52,79,315,2,2,0,5,4,4,5,5,4,5,f,1,1,0,0,0
530446495,"Palafrugell, Spain",within an hour,93%,98%,t,2,2,t,t,41.92045,3.15696,Private room in home,Private room,2,1,1,2,73,1,365,1,1,365,365,1,365,t,0,0,0,179,36,27,0,5,5,5,5,5,5,5,f,2,0,2,0,2
372744996,"Barcelona, Spain",within an hour,100%,100%,f,2,2,t,t,42.3128,2.17632,Entire rental unit,Entire home/apt,4,1,2,2,261,1,365,1,1,364,364,1,364,t,24,49,78,343,0,0,0,5,5,5,5,5,5,4,t,2,2,0,0,1
530410374,,within an hour,93%,95%,f,3,3,f,f,41.9671288,3.2304358,Entire rental unit,Entire home/apt,5,2,2,4,250,2,365,2,2,365,365,2,365,t,28,58,88,178,2,2,0,5,4,5,5,4,5,4,f,3,3,0,0,0
494428746,"S'AgarÃ³, Spain",within a few hours,67%,60%,f,19,29,t,t,41.79603,3.05354,Entire home,Entire home/apt,8,3,4,4,700,32,365,32,32,365,365,32,365,t,0,0,0,214,0,0,0,5,5,5,5,5,5,4,f,18,18,0,0,1
116113889,Spain,within a day,100%,80%,t,5,7,t,t,42.37037341,3.161088542,Entire rental unit,Entire home/apt,5,2,2,3,92,7,365,7,7,365,365,7,365,t,27,57,87,87,7,7,0,5,5,5,5,5,5,5,f,5,5,0,0,1
86847780,,a few days or more,10%,35%,f,16,31,t,t,41.8139142,3.067428726,Entire rental unit,Entire home/apt,4,1,2,3,210,7,365,7,7,365,365,7,365,t,29,59,89,269,1,0,0,5,4,5,5,4,5,5,f,15,15,0,0,0
251514310,"Barcelona, Spain",within a few hours,100%,100%,t,2,2,t,t,41.7270544,2.9286516,Entire condo,Entire home/apt,6,2,3,5,130,2,31,2,14,31,31,4,31,t,0,0,0,148,9,7,0,5,5,5,5,5,5,5,f,2,2,0,0,1
456166453,"Geneva, Switzerland",within a day,100%,100%,f,2,2,t,t,41.75009,2.81981,Entire villa,Entire home/apt,10,4,5,5,183,3,365,2,3,365,365,3,365,t,14,44,74,289,10,10,0,5,5,5,5,5,4,4,f,2,2,0,0,1
429628118,"Calonge, Spain",within an hour,100%,100%,t,6,8,t,t,41.81262,3.06038,Entire rental unit,Entire home/apt,6,2,3,4,240,2,365,2,7,365,365,3,365,t,25,55,68,284,10,7,0,5,5,5,5,5,5,5,f,6,6,0,0,1
534341363,"Biel/Bienne, Switzerland",within an hour,93%,86%,f,1,1,f,t,42.13818,3.06772,Entire home,Entire home/apt,6,2,3,4,311,2,365,2,2,365,365,2,365,t,0,0,0,0,9,8,0,5,5,5,5,5,5,5,f,1,1,0,0,1
342880462,,within a few hours,100%,100%,f,2,2,t,t,41.92088,2.92243,Entire guesthouse,Entire home/apt,2,2,1,4,311,2,7,2,2,7,7,2,7,t,0,0,0,0,10,10,0,5,5,5,5,5,5,5,f,2,2,0,0,2
3357358,"Girona, Spain",within an hour,93%,89%,f,41,94,t,t,41.8361644,3.0926663,Entire rental unit,Entire home/apt,4,1,1,3,97,1,365,1,1,999,1125,1,1045,t,0,0,0,6,0,0,0,5,5,5,5,5,5,4,t,41,41,0,0,1
428672513,,within an hour,100%,100%,f,2,2,f,t,41.8164072,2.5162538,Entire rental unit,Entire home/apt,3,1,2,2,75,1,31,1,2,31,31,2,31,t,28,58,86,332,18,15,0,5,5,5,5,5,4,4,t,2,2,0,0,1
349440368,,within an hour,93%,100%,f,3,3,t,t,41.86164,3.12905,Private room in rental unit,Private room,2,2,2,4,311,2,30,2,2,30,30,2,30,t,0,0,0,0,0,0,0,5,5,5,5,5,5,4,f,2,0,2,0,1
394568813,,within an hour,100%,83%,f,1,1,t,t,41.79255,3.04764,Entire rental unit,Entire home/apt,6,2,3,5,150,5,365,5,5,365,365,5,365,t,28,58,88,321,8,8,0,5,5,5,5,5,5,5,f,1,1,0,0,1
312222668,,within a few hours,80%,61%,f,15,26,t,t,41.71458,2.85424,Entire home,Entire home/apt,8,3,4,6,142,3,1125,3,10,26,1125,4,190,t,29,59,89,269,1,1,0,4,4,4,4,4,4,4,f,12,12,0,0,0
117751526,,within an hour,100%,100%,f,68,77,t,t,42.1099207,3.1687808,Entire home,Entire home/apt,5,2,3,4,311,1,365,11,11,999,999,11,999,t,0,0,0,0,5,4,0,5,5,5,5,5,4,5,t,68,68,0,0,0
117751526,,within an hour,100%,100%,f,68,77,t,t,42.11343,3.12974,Entire home,Entire home/apt,4,1,2,3,104,1,365,4,14,999,999,5,999,t,21,51,81,237,7,7,0,5,5,5,5,5,5,4,t,68,68,0,0,1
534619540,"RubÃ­, Spain",within a few hours,100%,71%,f,1,1,t,t,41.66220536,2.782694182,Entire rental unit,Entire home/apt,6,2,3,4,180,2,1125,2,2,1125,1125,2,1125,t,23,53,83,321,9,7,0,5,5,5,5,5,5,5,f,1,1,0,0,1
506898495,,within an hour,100%,100%,f,1,1,t,t,42.35054885,2.4130963,Entire home,Entire home/apt,8,2,4,5,553,1,365,1,7,99,99,3,99,t,20,43,72,340,10,8,0,4,4,5,4,5,5,4,t,1,1,0,0,1
30517676,"Castelnaudary, France",within an hour,89%,77%,t,1,2,t,t,42.2451444,3.114367,Entire villa,Entire home/apt,6,1,2,3,132,1,1125,1,4,4,1125,4,72,t,28,58,88,356,23,13,1,5,5,5,5,5,5,5,t,1,1,0,0,1
276312768,,within an hour,100%,98%,t,9,10,t,t,42.268672,2.517399,Entire cottage,Entire home/apt,4,1,2,3,216,2,60,2,3,1125,1125,3,1125,t,23,53,83,173,4,3,0,5,5,4,5,5,5,4,f,8,8,0,0,0
530652969,"Campelles, Spain",within a few hours,100%,78%,f,1,1,t,t,42.29486254,2.142217406,Entire home,Entire home/apt,4,1,2,8,120,2,90,2,2,90,90,2,90,t,27,57,87,362,5,3,0,5,5,4,5,5,5,4,f,1,1,0,0,0
454686628,"Sant Feliu de GuÃ­xols, Spain",within an hour,100%,100%,t,2,2,t,t,41.77772,3.02772,Entire rental unit,Entire home/apt,4,2,2,3,96,3,30,3,3,1125,1125,3,1125,t,21,48,71,288,10,10,2,5,5,5,5,5,5,5,f,2,2,0,0,1
3487504,"L'Estartit, Spain",within an hour,100%,95%,f,1,1,t,t,41.71146,2.83281,Entire loft,Entire home/apt,2,1,0,1,61,2,1125,1,2,1125,1125,2,1125,t,0,26,56,146,18,15,0,5,5,5,5,5,5,4,f,1,1,0,0,1
529956312,"Sant Antoni de Calonge, Spain",within a few hours,100%,100%,t,1,1,t,t,41.84682694,3.092009984,Entire bungalow,Entire home/apt,4,1,2,3,116,3,15,3,3,1125,1125,3,1125,t,0,1,31,106,15,13,0,5,5,5,5,5,5,5,t,1,1,0,0,1
10484736,"Barcelona, Spain",within an hour,89%,89%,f,1,2,t,t,41.71954977,2.929617651,Entire loft,Entire home/apt,3,1,1,4,57,4,1125,2,5,1125,1125,5,1125,t,19,49,79,237,16,10,0,5,4,5,5,5,5,4,t,1,1,0,0,1
15392895,"Palafrugell, Spain",within a few hours,100%,100%,f,1,1,t,t,41.95327,3.17059,Entire home,Entire home/apt,6,2,2,3,274,3,365,3,3,365,365,3,365,t,29,59,89,364,2,2,0,5,5,4,5,5,5,4,f,1,1,0,0,0
530818118,,within an hour,93%,50%,f,1,1,t,t,41.8482691,3.1342481,Private room in rental unit,Private room,2,1,1,1,85,1,4,1,1,4,4,1,4,t,28,58,88,88,7,4,0,4,4,5,5,5,5,4,f,1,0,1,0,0
418237234,"Blanes, Spain",within an hour,100%,100%,t,2,2,t,t,41.668207,2.786178,Entire rental unit,Entire home/apt,4,1,2,3,74,5,30,5,5,1125,1125,5,1125,t,17,46,46,213,39,26,1,5,5,5,5,5,5,5,f,2,2,0,0,2
530807466,,within an hour,100%,100%,f,1,1,t,t,42.0528823,3.195033,Entire rental unit,Entire home/apt,5,1,2,3,166,5,365,5,5,365,365,5,365,t,29,59,89,258,2,2,0,4,5,4,5,5,4,4,f,1,1,0,0,0
530984568,"Barcelona, Spain",within an hour,100%,85%,f,1,1,t,t,41.82067,3.06825,Entire rental unit,Entire home/apt,6,1,2,3,92,2,365,2,2,365,365,2,365,t,13,43,73,134,22,15,0,5,5,5,5,5,5,5,f,1,1,0,0,1
37865833,"Catalonia, Spain",within a few hours,100%,100%,f,77,103,t,t,41.97959456,3.203216933,Entire home,Entire home/apt,7,2,3,4,311,4,40,4,4,1125,1125,4,1125,t,0,0,0,0,0,0,0,5,5,5,5,5,5,4,t,67,67,0,0,1
485146107,"Calonge, Spain",within an hour,100%,100%,f,10,14,t,t,41.84295687,3.098009624,Entire rental unit,Entire home/apt,4,2,2,4,224,1,365,1,1,999,1125,1,1050,t,0,0,0,146,1,0,0,5,5,5,5,5,5,5,t,10,10,0,0,0
521069692,"Madrid, Spain",within an hour,100%,100%,f,187,348,t,t,42.23799545,2.49983263,Entire home,Entire home/apt,7,2,3,5,282,1,365,1,7,1,365,1,76,t,27,57,87,362,7,7,0,5,5,5,5,5,5,5,t,9,9,0,0,1
507923798,,a few days or more,0%,69%,f,7,7,t,t,42.26687,3.15904,Entire rental unit,Entire home/apt,6,2,2,4,311,2,365,2,2,365,365,2,365,t,0,0,0,0,5,3,0,5,5,5,5,5,5,5,f,4,4,0,0,0
435226287,"Altafulla, Spain",within a few hours,100%,50%,f,1,1,t,t,42.34052223,1.949956901,Entire rental unit,Entire home/apt,4,1,2,3,95,2,1125,5,7,1125,1125,6,1125,t,0,0,1,275,3,2,0,5,5,5,5,5,5,5,f,1,1,0,0,0
526328858,"Manthes, France",within a few hours,67%,60%,f,2,2,f,t,42.2484357,3.1894795,Entire home,Entire home/apt,6,2,3,4,311,7,21,7,7,21,21,7,21,t,27,38,39,264,1,1,0,4,4,3,5,4,5,3,f,1,1,0,0,0
250571549,"Figueres, Spain",within an hour,100%,100%,f,54,56,t,f,42.26698,2.95995,Entire rental unit,Entire home/apt,3,1,0,1,66,2,28,2,2,1125,1125,2,1125,t,27,57,87,362,35,24,2,5,5,5,5,5,5,4,t,45,45,0,0,2
120045637,"Catalonia, Spain",within an hour,100%,99%,f,143,294,t,t,42.24723,3.18684,Entire rental unit,Entire home/apt,4,1,2,3,61,1,1125,5,7,1125,1125,5,1125,t,0,0,3,209,16,14,0,5,5,5,5,5,5,4,t,131,131,0,0,1
212486174,,within an hour,93%,94%,f,1,3,t,t,42.21077,2.7266,Entire home,Entire home/apt,16,15,2,50,80,2,60,2,2,60,60,2,60,t,0,0,17,79,0,0,0,5,5,5,5,5,5,4,f,1,1,0,0,1
457465254,,within an hour,100%,95%,f,2,3,t,t,41.69928673,2.847601993,Entire rental unit,Entire home/apt,2,1,1,1,24,1,14,1,1,14,14,1,14,t,16,16,28,28,8,8,5,5,4,5,5,5,5,5,t,1,1,0,0,5
436105028,"Girona, Spain",within an hour,99%,97%,f,9,9,t,t,41.99129,3.08286,Tiny home,Entire home/apt,5,2,2,4,168,7,365,7,7,365,365,7,365,t,29,59,89,364,3,1,0,5,5,5,5,5,5,5,f,9,9,0,0,0
531291797,,within an hour,100%,83%,f,1,1,f,t,42.2410842,3.124214241,Entire rental unit,Entire home/apt,8,2,3,4,181,2,1125,2,2,1125,1125,2,1125,t,27,57,87,221,5,5,0,5,4,5,5,5,5,5,f,1,1,0,0,1
472722115,"Girona, Spain",within a few hours,100%,83%,t,1,1,t,t,42.24675,3.12329,Entire home,Entire home/apt,6,2,2,4,125,1,365,1,2,365,365,1,365,t,27,54,84,240,55,36,1,5,5,5,5,5,5,5,f,1,1,0,0,3
534629666,,within an hour,100%,90%,t,1,1,t,t,42.17782,2.47953,Entire home,Entire home/apt,6,4,3,3,573,1,365,1,1,365,365,1,365,t,29,59,89,262,5,5,0,5,5,5,5,5,5,5,f,1,1,0,0,1
534629997,"Sils, Spain",within a day,88%,100%,f,1,1,t,t,41.8012605,2.7162054,Entire cabin,Entire home/apt,5,1,1,2,106,2,30,2,2,30,30,2,30,t,28,58,88,178,2,2,0,5,5,5,5,5,5,5,f,1,1,0,0,0
532339032,"Madrid, Spain",within an hour,100%,99%,f,289,508,t,t,41.8630917,3.0749396,Entire rental unit,Entire home/apt,3,1,2,2,111,1,365,1,1,1,365,1,278,t,29,59,89,364,3,3,0,5,5,5,5,5,5,5,t,14,14,0,0,0
94235346,"Barcelona, Spain",within a few hours,100%,78%,f,1,1,t,t,42.1256341,2.108156694,Entire cottage,Entire home/apt,10,6,5,5,519,2,28,2,2,28,28,2,28,t,21,50,75,252,6,5,0,5,5,5,5,5,5,5,f,1,1,0,0,0
100542501,"JuiÃ , Spain",within a day,100%,81%,t,2,2,t,t,42.01765,2.90551,Entire home,Entire home/apt,10,1,4,7,214,3,31,1,3,31,31,3,31,t,16,16,16,174,5,5,0,5,5,5,5,5,5,5,f,2,2,0,0,1
62089571,,within an hour,93%,89%,f,1,2,t,t,42.33074939,2.311885804,Entire condo,Entire home/apt,5,1,2,3,120,2,365,2,2,365,365,2,365,t,22,39,67,157,6,1,0,5,5,5,5,5,5,4,f,1,1,0,0,0
121731973,"Amsterdam, Netherlands",within a few hours,100%,71%,t,2,3,t,t,41.74670932,2.964380421,Entire rental unit,Entire home/apt,3,1,2,3,75,5,31,5,7,31,31,5,31,t,14,28,58,310,7,6,0,5,5,4,4,5,5,4,f,2,1,1,0,0
532339032,"Madrid, Spain",within an hour,100%,99%,f,289,508,t,t,41.78762179,3.041056678,Entire home,Entire home/apt,8,1,4,5,176,1,365,1,1,1,365,1,72,t,29,59,89,364,5,4,0,4,4,4,4,4,4,4,t,14,14,0,0,0
250571549,"Figueres, Spain",within an hour,100%,100%,f,54,56,t,f,42.26688,2.96171,Entire rental unit,Entire home/apt,4,1,3,3,71,2,28,2,2,1125,1125,2,1125,t,27,57,87,362,34,25,1,4,5,4,5,5,5,4,t,45,45,0,0,2
14155274,"CornellÃ  de Llobregat, Spain",within an hour,100%,62%,f,36,57,t,t,41.75496,2.80722,Entire villa,Entire home/apt,16,4,6,13,114,1,365,1,32,365,365,12,365,t,29,59,89,120,1,1,0,5,5,5,5,5,5,5,f,33,33,0,0,0
529683322,,within an hour,100%,100%,f,1,1,f,t,42.3105962,2.364265701,Entire rental unit,Entire home/apt,7,2,4,5,180,2,40,2,3,1125,1125,2,1125,t,21,48,76,166,3,3,1,5,5,5,5,5,5,5,f,1,1,0,0,0
74424805,"Blanes, Spain",within a few hours,100%,93%,t,2,2,t,t,41.86006,2.60989,Entire rental unit,Entire home/apt,4,1,2,3,125,2,15,2,2,15,15,2,15,t,23,53,83,83,10,7,1,5,5,5,5,5,5,5,f,2,2,0,0,1
531400368,,a few days or more,0%,0%,f,1,1,f,t,41.79112194,3.047398069,Entire condo,Entire home/apt,4,1,2,2,98,7,365,7,7,365,365,7,365,t,27,57,87,362,0,0,0,5,5,5,5,5,5,4,f,1,1,0,0,1
79495103,,within a day,60%,75%,f,1,1,t,t,41.699717,2.8417599,Entire rental unit,Entire home/apt,3,0,0,2,60,3,1125,1,3,1125,1125,3,1125,t,26,56,86,274,11,9,0,4,5,4,5,5,5,4,f,1,1,0,0,1
540339236,,within an hour,93%,89%,f,41,41,t,t,42.31399,2.36276,Entire rental unit,Entire home/apt,6,2,3,5,139,2,1125,2,6,2,1125,2,537,t,25,54,81,338,11,8,0,4,4,4,5,5,5,4,t,19,19,0,0,1
10424736,"Amsterdam, Netherlands",within an hour,100%,70%,t,1,1,t,t,41.86110852,2.773338818,Entire villa,Entire home/apt,12,3,5,12,441,4,30,4,7,30,30,5,30,t,27,57,79,317,14,10,0,5,5,5,5,5,5,5,f,1,1,0,0,1
207277885,"L'Escala, Spain",within an hour,100%,100%,f,48,50,t,t,42.1241139,3.1319782,Entire rental unit,Entire home/apt,4,1,2,3,91,1,1125,1,7,1125,1125,4,1125,t,11,25,38,246,5,5,0,4,4,4,5,5,5,4,t,47,47,0,0,1
531618256,"Blanes, Spain",within an hour,100%,86%,t,2,3,t,t,41.6809719,2.7954377,Private room in townhouse,Private room,2,2,1,2,24,1,1125,1,1,1125,1125,1,1125,t,27,57,87,177,54,34,1,5,5,5,5,5,5,5,f,2,0,2,0,3
3357358,"Girona, Spain",within an hour,93%,89%,f,41,94,t,t,41.8232627,3.0662385,Entire rental unit,Entire home/apt,4,1,2,3,90,1,365,1,1,999,1125,1,1049,t,0,0,0,6,0,0,0,5,5,5,5,5,5,4,t,41,41,0,0,1
247293547,"Banyoles, Spain",within a day,100%,100%,f,3,3,t,t,42.20992,2.5788,Entire home,Entire home/apt,4,2,2,2,238,4,365,2,4,1125,1125,2,1125,t,26,56,86,361,2,1,0,5,5,5,5,5,5,4,t,3,3,0,0,0
69547473,,within a few hours,100%,100%,f,2,3,t,t,42.28783,3.27701,Entire home,Entire home/apt,7,3,4,5,693,2,365,2,2,365,365,2,365,t,26,56,86,294,3,2,0,5,5,5,5,5,5,4,f,2,2,0,0,0
531809311,"Madrid, Spain",within an hour,93%,100%,f,1,1,f,t,41.75214,2.96722,Casa particular,Entire home/apt,5,3,3,3,495,5,365,5,5,365,365,5,365,t,29,59,89,305,1,1,0,5,5,5,5,5,5,5,f,1,1,0,0,0
461544109,,within an hour,93%,89%,f,2,2,t,t,41.9958,2.82455,Entire rental unit,Entire home/apt,3,1,1,2,124,2,20,2,2,1125,1125,2,1125,t,25,55,85,290,6,5,0,4,4,4,5,4,4,4,t,2,2,0,0,0
14155274,"CornellÃ  de Llobregat, Spain",within an hour,100%,62%,f,36,57,t,t,41.75599,2.80575,Entire home,Entire home/apt,16,2,12,4,311,1,365,1,32,365,365,11,365,t,0,0,0,0,2,1,0,4,4,4,5,4,4,4,f,33,33,0,0,0
95415596,"Torroella de MontgrÃ­, Spain",within an hour,94%,100%,f,414,487,t,t,42.04905,3.18902,Entire rental unit,Entire home/apt,4,1,1,3,74,1,1125,1,2,2,1125,1,723,t,0,0,4,159,0,0,0,5,5,5,5,5,5,4,t,395,394,1,0,1
140185975,"Lloret de Mar, Spain",within an hour,100%,100%,t,1,1,t,t,41.69962247,2.84142796,Entire rental unit,Entire home/apt,6,1,2,4,128,2,30,2,6,30,30,3,30,t,25,55,80,341,12,9,1,5,5,5,5,5,5,5,f,1,1,0,0,1
36766673,"La Seu d'Urgell, Spain",within a day,100%,56%,t,1,1,t,t,42.28333,3.27309,Entire home,Entire home/apt,6,2,3,5,240,2,1125,2,2,1125,1125,2,1125,t,26,56,86,176,16,12,0,5,5,5,5,5,5,5,f,1,1,0,0,1
534807227,,within a day,100%,89%,f,1,1,t,t,41.6785864,2.8037968,Entire home,Entire home/apt,8,3,5,5,425,7,364,7,7,1125,1125,7,1125,t,30,60,90,269,0,0,0,5,5,5,5,5,5,4,t,1,1,0,0,1
18181382,"MaierhÃ¶fen, Germany",within an hour,100%,75%,f,3,9,t,t,41.7197,2.87107,Entire home,Entire home/apt,8,3,5,8,338,31,365,31,31,365,365,31,365,t,29,59,89,269,0,0,0,5,5,5,5,5,5,4,f,1,1,0,0,1
28968066,"Geisenheim, Germany",within an hour,93%,100%,f,1,2,t,t,41.8890513,3.1252114,Entire rental unit,Entire home/apt,2,1,1,1,149,8,28,8,8,1125,1125,8,1125,t,10,40,70,235,3,3,0,5,5,5,5,5,5,5,f,1,1,0,0,0
52914347,"Arles, France",within a few hours,100%,63%,f,3,3,t,f,42.26171,3.15139,Entire rental unit,Entire home/apt,5,1,2,3,81,3,365,3,3,365,365,3,365,t,27,57,87,272,4,4,0,5,5,5,5,5,5,5,f,1,1,0,0,0
260728525,"Sant Feliu de GuÃ­xols, Spain",within an hour,100%,97%,t,12,12,t,t,41.7862486,3.0250485,Entire condo,Entire home/apt,2,1,1,1,82,31,365,31,31,365,365,31,365,t,27,57,87,192,0,0,0,5,5,5,5,5,5,4,f,12,12,0,0,1
11560079,"Catalonia, Spain",within a few hours,100%,100%,f,1,1,t,t,41.95681,3.20954,Entire home,Entire home/apt,4,2,2,4,311,32,330,32,32,330,330,32,330,t,14,19,19,19,1,1,0,5,5,5,5,5,5,5,f,1,1,0,0,0
522711381,"Garriguella, Spain",within an hour,93%,20%,f,1,1,t,t,42.37782,3.02768,Entire home,Entire home/apt,8,2,4,4,107,3,30,3,3,30,30,3,30,t,23,53,83,83,0,0,0,5,5,5,5,5,5,4,f,1,1,0,0,1
467280965,,within an hour,100%,100%,t,3,4,t,t,42.31229,3.14197,Entire rental unit,Entire home/apt,2,2,1,1,115,5,1125,5,5,1125,1125,5,1125,t,25,55,85,360,3,3,0,5,5,5,5,5,5,5,t,3,3,0,0,1
225419807,,within an hour,100%,100%,f,15,17,t,f,42.1108645,2.9776959,Entire cottage,Entire home/apt,4,2,2,3,262,2,28,2,7,28,28,3,28,t,5,5,5,5,1,0,0,5,4,5,5,5,5,5,t,15,8,7,0,0
47260336,"Montpellier, France",within an hour,100%,67%,f,2,2,f,t,41.71903,2.90017,Entire home,Entire home/apt,6,2,4,4,130,31,365,31,31,365,365,31,365,t,23,53,83,321,0,0,0,5,5,5,5,5,5,4,f,1,1,0,0,1
296507021,,within an hour,93%,100%,f,1,1,t,t,41.80796,3.06426,Entire rental unit,Entire home/apt,4,1,1,2,103,2,365,2,7,365,365,3,365,t,25,55,85,208,3,1,0,5,5,5,5,5,5,5,f,1,1,0,0,0
23294739,"Weston, FL",within an hour,93%,100%,f,2,7,t,t,41.69589895,2.843879156,Entire home,Entire home/apt,8,2,4,8,1200,7,30,7,7,30,30,7,30,,27,57,87,362,0,0,0,5,5,5,5,5,5,4,f,1,1,0,0,1
497533696,,within an hour,100%,97%,f,75,79,t,t,41.97935,3.16511,Entire home,Entire home/apt,15,4,4,5,306,1,1125,1,1,1125,1125,1,1125,t,0,0,0,0,5,1,0,4,5,4,5,5,4,4,t,73,73,0,0,0
53861266,"Banyoles, Spain",within an hour,100%,99%,f,24,46,t,t,42.1186069,2.7618983,Entire townhouse,Entire home/apt,4,2,2,4,207,1,1125,1,7,5,1125,3,527,t,18,48,78,203,4,2,0,4,5,5,5,5,4,4,t,21,21,0,0,0
53861266,"Banyoles, Spain",within an hour,100%,99%,f,24,46,t,t,42.11859,2.76195,Entire townhouse,Entire home/apt,4,2,2,4,207,1,1125,1,7,5,1125,3,540,t,5,35,65,190,3,2,0,5,5,5,5,5,5,5,t,21,21,0,0,0
97792554,,within an hour,100%,95%,f,25,33,t,t,42.23932815,3.124253228,Entire home,Entire home/apt,10,2,4,7,137,2,365,2,3,365,365,3,365,t,12,42,72,72,8,7,0,4,4,5,4,5,4,4,t,25,25,0,0,0
535535217,"Palafrugell, Spain",within a few hours,100%,93%,f,1,2,t,t,41.91843169,3.208346149,Entire condo,Entire home/apt,6,2,3,5,236,3,1125,3,3,1125,1125,3,1125,t,29,59,88,258,10,10,0,5,5,5,5,5,5,5,f,1,1,0,0,1
535583742,,within an hour,100%,100%,f,2,2,t,t,41.71814932,2.930824334,Entire home,Entire home/apt,10,3,5,8,100,31,365,31,31,365,365,31,365,t,29,59,89,219,1,1,0,4,4,3,5,5,5,5,f,1,1,0,0,0
10547296,"Barcelona, Spain",within an hour,100%,99%,f,163,336,t,t,41.98247,2.82378,Entire rental unit,Entire home/apt,5,2,4,4,93,1,1125,1,1,1125,1125,1,1125,t,0,0,0,0,41,31,0,4,4,4,4,4,5,4,t,102,101,1,0,3
75626324,"Barcelona, Spain",within an hour,100%,100%,t,1,1,t,t,41.69572665,2.845154335,Entire rental unit,Entire home/apt,4,1,1,2,136,2,365,2,7,1125,1125,3,1125,t,26,53,83,358,25,25,0,5,5,5,5,5,5,5,f,1,1,0,0,2
428144052,,within an hour,100%,100%,f,4,5,t,t,41.98029,2.82277,Private room in casa particular,Private room,1,1,1,1,31,31,300,31,31,300,300,31,300,t,24,24,24,175,1,1,0,5,5,5,5,5,4,5,f,3,0,3,0,0
49945131,"Copenhagen, Denmark",within a few hours,100%,61%,t,22,29,t,t,42.19032,2.85825,Entire home,Entire home/apt,11,2,4,4,450,2,365,2,2,365,365,2,365,t,10,40,70,327,0,0,0,5,5,5,5,5,5,4,f,8,8,0,0,1
12346740,"PalamÃ³s, Spain",within an hour,100%,100%,f,57,69,t,t,42.00090285,3.194092993,Entire rental unit,Entire home/apt,5,1,2,4,78,1,365,2,7,999,1125,3,1041,t,28,58,85,304,11,9,0,4,5,5,4,5,5,4,t,53,53,0,0,1
87894508,"Empuriabrava, Spain",within an hour,100%,59%,t,2,2,t,t,42.24923638,3.116954863,Entire rental unit,Entire home/apt,2,1,0,1,70,3,365,3,3,365,365,3,365,t,28,58,88,178,19,19,0,5,5,5,5,5,5,5,f,2,2,0,0,2
220596141,"Torroella de MontgrÃ­, Spain",within a day,100%,89%,f,1,1,t,t,42.0412774,3.1264728,Entire rental unit,Entire home/apt,4,1,2,3,135,3,30,3,7,28,30,3,30,t,29,59,89,89,4,4,0,5,5,5,5,5,5,5,f,1,1,0,0,1
117763930,"Girona, Spain",within an hour,99%,100%,t,90,95,t,t,41.98355088,2.824441534,Entire rental unit,Entire home/apt,6,0,3,4,175,1,365,2,5,999,999,4,999,t,23,44,68,289,22,21,1,5,5,5,5,5,5,5,t,89,89,0,0,2
179292652,"Barcelona, Spain",within an hour,93%,82%,f,1,1,t,t,41.74738448,2.964115888,Entire rental unit,Entire home/apt,5,1,2,4,135,1,80,1,5,80,80,2,80,t,0,1,31,300,8,7,0,5,5,4,5,5,5,5,f,1,1,0,0,1
